"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_02635",3111.80568676948,1.14770696134636,0.359645706395549,3.19121552388025,0.00141675552623845,0.00360764254097656
"SAOUHSC_02636",7354.34719259385,0.472791809775034,0.209958306218312,2.25183665409947,0.024332596422073,0.0452790483070883
"SAOUHSC_02638",994.697567310361,-2.00684005068354,0.282348071806747,-7.10768108966269,1.18008846903044e-12,1.49534067432857e-11
"SAOUHSC_02640",310.704409723541,2.23679434728725,0.280247437129596,7.98149795836627,1.44567971083303e-15,2.48190561969465e-14
"SAOUHSC_02641",194.041595219523,2.39960300621398,0.31707306779136,7.56798116891142,3.79068920831336e-14,5.57294142724963e-13
"SAOUHSC_02643",490.190536769146,0.144304654754592,0.228993769405663,0.63016847632634,0.528584361757107,0.612614541217623
"SAOUHSC_02644",1738.38486263936,1.22580349754981,0.312194998691595,3.92640337829604,8.62255062481376e-05,0.000288974901922285
"SAOUHSC_02645",4793.96947440468,-2.27317478956204,0.909656464006471,-2.49893765339732,0.0124566224045413,0.0251304565720124
"SAOUHSC_02646",5420.41253414312,-1.81583627004934,0.811710756268917,-2.23704842645667,0.0252831751558288,0.0468513433772009
"SAOUHSC_02647",4723.33888989121,0.175959114934338,0.393171108974044,0.447538262395456,0.654486467888241,0.727784576285253
"SAOUHSC_02648",13900.269109827,-1.1771599618945,0.230191743456189,-5.11382356386965,3.15702253853627e-07,1.75749727511402e-06
"SAOUHSC_02649",2518.22791753957,0.553523446305784,0.265119970064628,2.08782252868712,0.0368138465630658,0.0653077638028788
"SAOUHSC_02650",11827.4292705677,-1.50956416797681,0.276647077079541,-5.45664239041565,4.85222193513562e-08,3.03806178103432e-07
"SAOUHSC_02651",476.920289164852,-1.52764835253797,0.238732993988215,-6.39898292656346,1.56415329795347e-10,1.39671541136046e-09
"SAOUHSC_02652",1405.83572034316,-1.40118515265368,0.426225082077522,-3.28743007291821,0.00101106295383941,0.00267173636560743
"SAOUHSC_02653",264.751812981776,-1.42089486302293,0.607799758283792,-2.33776806202593,0.019399283248745,0.0371912771793304
"SAOUHSC_02654",463.120001064671,-0.353579166792479,0.291919767300001,-1.21122036394717,0.225810960141944,0.311209270774668
"SAOUHSC_02655",0.399969383815032,0.40574556937516,2.80856148599726,0.144467397775729,0.885131399158947,0.908343483672178
"SAOUHSC_02656",1597.32462443474,-0.64773082551567,0.414696347046615,-1.56194003185386,0.118302116694601,0.180088379761983
"SAOUHSC_02657",13.4499041352484,1.52491588907688,0.701335425986811,2.17430324003847,0.0296823692570172,0.0541362471507353
"SAOUHSC_02658",908.691490788571,0.092694507240379,0.298543006157058,0.310489629060726,0.756188644881323,0.813345991927728
"SAOUHSC_02659",7520.76378732452,3.01543162722005,0.519758531437968,5.80160102206986,6.56847039565487e-09,4.69857519431118e-08
"SAOUHSC_02660",10612.0988562429,3.13612518119448,0.464461921758541,6.75216855091268,1.45651524855992e-11,1.50224305287517e-10
"SAOUHSC_02661",2859.00560030553,4.55553697025726,0.422254087645974,10.7886154416028,3.89614966306163e-27,2.11584780681775e-25
"SAOUHSC_02662",359.372998250124,3.92147105112868,0.367836849469863,10.6608977778611,1.55093002166398e-26,8.09220546597619e-25
"SAOUHSC_02663",838.907712464752,-1.51397521601362,0.389783034332899,-3.88414857153734,0.000102689103397378,0.000337769720816346
"SAOUHSC_02664",2728.92427539805,0.661393571947193,0.402023545735768,1.64516128212524,0.0999365556285715,0.155788620109917
"SAOUHSC_02665",6763.78800991132,-0.805929423955885,0.266560371713158,-3.02344050158789,0.00249918167314193,0.0059805057843801
"SAOUHSC_02666",878.592630903733,-0.933040910006868,0.398479140892242,-2.34150502311785,0.0192061675098116,0.0369541661197459
"SAOUHSC_02667",14073.8578665203,0.197474466128,0.230725449272658,0.855885064913824,0.392061356799438,0.484118454962091
"SAOUHSC_02668",387.389225821964,-1.62757331268533,0.520979387139983,-3.12406469979592,0.00178371230453041,0.00442766645742109
"SAOUHSC_02669",3791.10073398181,-0.243145305374955,0.431000475215641,-0.564141617833027,0.57265775656514,0.653168577033792
"SAOUHSC_02670",2784.06413227505,1.00929752907938,0.448476180852628,2.25050420104929,0.0244169571278909,0.0454042787682164
"SAOUHSC_02671",1249.16282772804,-1.2992239748118,0.4839057589138,-2.68486983442417,0.00725580581769639,0.0154585262457086
"SAOUHSC_02672",179.970149057901,1.00364061777884,0.291967855521534,3.43750381693926,0.000587102444800351,0.00163932802267968
"SAOUHSC_02674",296.21242193628,1.0367220334305,0.382014277396542,2.71383059422764,0.00665101683163287,0.0142843872388822
"SAOUHSC_02675",1213.36927416655,0.560853901009495,0.235670411825436,2.37982314650906,0.0173209487254282,0.0335940558005571
"SAOUHSC_02676",2760.6786873584,0.0597285970285731,0.210271103232895,0.284055184522516,0.776368090444578,0.82740718428978
"SAOUHSC_02677",1258.52052631579,-0.151856985878585,0.250249655804487,-0.606821957018901,0.543969074920588,0.626895499507876
"SAOUHSC_02678",587.754458868938,-0.411936703281971,0.359392361464242,-1.14620327934532,0.251711051326818,0.340174254738782
"SAOUHSC_02679",180.502099661642,-1.58587998832935,0.379396370800867,-4.18000832475472,2.91498424439461e-05,0.000106257165401836
"SAOUHSC_02680",873.954831186502,-2.07818035086386,0.335697770643688,-6.19062899011521,5.99246059410312e-10,4.93682279904285e-09
"SAOUHSC_02681",1081.57566527061,-1.85213200335738,0.306386560086655,-6.04508240450737,1.49333656650552e-09,1.17124546116786e-08
"SAOUHSC_02682",1277.84064656532,-0.874051465793357,0.333388998094171,-2.62171658569989,0.00874881522087122,0.0182630002616303
"SAOUHSC_02683",282.356834044734,-1.79776592813483,0.499432830900193,-3.59961503711016,0.000318688625978961,0.000949642143034731
"SAOUHSC_02684",1003.1104227252,-0.93677154289966,0.311106242478169,-3.01109850910624,0.00260304389143044,0.00620672024650214
"SAOUHSC_02685",101.219045696828,-0.492079483685151,0.439110431881501,-1.12062808796568,0.262446203888241,0.352178188878774
"SAOUHSC_02686",447.671808590612,-0.650396353513167,0.276910347025893,-2.34876146918537,0.0188359691335485,0.036285266186596
"SAOUHSC_02687",1576.23516479635,-1.44023733678334,0.262887482539745,-5.47853143432036,4.28870405420375e-08,2.69792942984307e-07
